@ YASP %s V3.0
@ TYPE %s POSITION
@ NUMBER-BEAMS %d 1
@ MODE %s CORBIT
@ TURN-NO %d 1
@ BUNCH-ID %d -1
@ ACCELERATOR %s SPS
@ TRANSFER %s SPSRING
@ TWISS %s SPS-LHC-Q20-2021v1
@ MODEL-LINK %s 
@ SUPER-CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ USER %s SPS.USER.LHCMD4
@ CYCNUM %d 52
@ CYCTIME %d 20
@ EXTRACTION %d 0
@ P %f     25.920
@ DPP %f      -0.320
@ DPP-FORCED %f       0.000
@ DATE-CODE %d 1710091471350
@ DATE %s 10/03/24
@ TIME %s 18-24-31
@ COMMENT %s " Type = Orbit "
@ RAWDATA %s YES
@ HW-SETTINGS %s false
@ MONITOR-H-NUM %d 113
@ MONITOR-V-NUM %d 114
@ CORRECTOR-H-NUM %d 108
@ CORRECTOR-V-NUM %d 108
# MONITOR  %s micron
* NAME  PLANE  BEAM  POS  RMS  SUM  HW-STATUS STATUS STATUS-TAG
 BPV.50708            V 1     1118.2       924.8      2627.0  0  0  OK
 BPV.50908            V 1     1484.5      1127.0      2618.0  0  0  OK
 BPV.51108            V 1     -512.5       878.9      2620.0  0  0  OK
 BPV.51308            V 1       90.4      1706.3      2622.0  0  0  OK
 BPV.51508            V 1    -2341.1  514990434.9      2627.0  0  0  OK
 BPCE.51604           V 1     1528.3      1510.7      2622.0  0  0  OK
 BPV.51708            V 1     9075.8         0.0      2606.0  0  4  OK
 BPCE.51833           V 1     2800.5  589903939.0      2616.0  0  0  OK
 BPV.51931            V 1      859.1         0.0      2685.0  0  0  OK
 BPV.52108            V 1    -3111.3         0.0      2624.0  0  0  OK
 BPV.52308            V 1       52.3       835.5      2621.0  0  0  OK
 BPV.52508            V 1      792.1       960.2      2604.0  0  0  OK
 BPV.52708            V 1     -631.1       833.1      2625.0  0  0  OK
 BPV.52908            V 1      463.2       963.2      2605.0  0  0  OK
 BPV.53108            V 1      381.5       695.2      2630.0  0  0  OK
 BPV.53308            V 1     1311.1         0.0      2605.0  0  0  OK
 BPV.53508            V 1      784.0      1099.9      2628.0  0  0  OK
 BPV.60108            V 1     -287.1      1043.9      2624.0  0  0  OK
 BPV.60308            V 1       50.4      2052.2      2625.0  0  0  OK
 BPV.60508            V 1     -396.9       965.4      2624.0  0  0  OK
 BPV.60708            V 1      762.8       942.8      2619.0  0  0  OK
 BPV.60908            V 1     -309.7       869.8      2625.0  0  0  OK
 BPCN.61108           V 1     -402.9      1356.0      2673.0  0  0  OK
 BPCN.61308           V 1      457.0       949.9      2654.0  0  0  OK
 BPV.61508            V 1      258.7      1054.0      2623.0  0  0  OK
 BPCE.61705           V 1      824.4      1601.6      2611.0  0  0  OK
 BPCE.61804           V 1     -354.6      5542.9      2625.0  0  0  OK
 BPCE.61931           V 1     -730.4         0.0      2672.0  0  0  OK
 BPV.62108            V 1      121.0       786.6      2619.0  0  0  OK
 BPV.62308            V 1     2061.4  515284743.3      2624.0  0  0  OK
 BPV.62508            V 1      325.9       936.0      2603.0  0  0  OK
 BPV.62708            V 1      518.4       814.2      2611.0  0  0  OK
 BPV.62908            V 1      210.0      1238.9      2600.0  0  0  OK
 BPV.63108            V 1     2767.5         0.0      2613.0  0  0  OK
 BPV.63308            V 1     1861.2         0.0      2606.0  0  0  OK
 BPV.63508            V 1     1086.3      1098.5      2624.0  0  0  OK
# CORRECTOR %s microrad
* NAME  PLANE  BEAM  STRENGTH-NAME  KICK RT-KICK
 MDH.10207            H 1 logical.RDH.10207        0.0000     0.0000
 MDH.10407            H 1 logical.RDH.10407        0.0000     0.0000
 MDH.10607            H 1 logical.RDH.10607        0.0000     0.0000
 MDH.10807            H 1 logical.RDH.10807        0.0000     0.0000
 MDH.11007            H 1 logical.RDH.11007        0.0000     0.0000
 MDH.11207            H 1 logical.RDH.11207        0.0000     0.0000
 MDH.11407            H 1 logical.RDH.11407        0.0000     0.0000
 MDH.11607            H 1 logical.RDH.11607      192.9200     0.0000
 MDH.11820            H 1 logical.RDH.11820     -152.8800     0.0000
 MDH.12007            H 1 logical.RDH.12007      198.5100     0.0000
